SJEDNICA,STATUS,RBr,AKT,POSTUPAK,PZ_PZE,PREDLAGATELJI_CE
5,IZGLASANI,27,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA HRVATE IZVAN REPUBLIKE HRVATSKE HRVATSKOGA SABORA",,,
5,IZGLASANI,28,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA INFORMIRANJE, INFORMATIZACIJU I MEDIJE HRVATSKOGA SABORA",,,
5,IZGLASANI,29,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA LOKALNU I PODRUČNU (REGIONALNU) SAMOUPRAVU HRVATSKOGA SABORA",,,
5,IZGLASANI,30,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA LJUDSKA PRAVA I PRAVA NACIONALNIH MANJINA HRVATSKOGA SABORA",,,
5,IZGLASANI,31,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA OBITELJ, MLADE I SPORT HRVATSKOGA SABORA",,,
5,IZGLASANI,32,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA OBRANU HRVATSKOGA SABORA",,,
5,IZGLASANI,33,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA OBRAZOVANJE, ZNANOST I KULTURU HRVATSKOGA SABORA",,,
5,IZGLASANI,34,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA POLJOPRIVREDU HRVATSKOGA SABORA",,,
5,IZGLASANI,35,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA POMORSTVO, PROMET I INFRASTRUKTURU HRVATSKOGA SABORA",,,
5,IZGLASANI,36,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA PRAVOSUĐE HRVATSKOGA SABORA",,,
5,IZGLASANI,37,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA PROSTORNO UREĐENJE I GRADITELJSTVO HRVATSKOGA SABORA",,,
5,IZGLASANI,38,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA RAD, MIROVINSKI SUSTAV I SOCIJALNO PARTNERSTVO HRVATSKOGA SABORA",,,
5,IZGLASANI,39,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA RATNE VETERANE HRVATSKOGA SABORA",,,
5,IZGLASANI,40,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA RAVNOPRAVNOST SPOLOVA HRVATSKOGA SABORA",,,
5,IZGLASANI,41,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA REGIONALNI RAZVOJ I FONDOVE EUROPSKE UNIJE HRVATSKOGA SABORA",,,
5,IZGLASANI,42,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA TURIZAM HRVATSKOGA SABORA",,,
5,IZGLASANI,43,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA VANJSKU POLITIKU HRVATSKOGA SABORA",,,
5,IZGLASANI,44,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA ZAKONODAVSTVO HRVATSKOGA SABORA",,,
5,IZGLASANI,45,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA ZAŠTITU OKOLIŠA I PRIRODE HRVATSKOGA SABORA",,,
5,IZGLASANI,46,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU ČLANOVA ODBORA ZA ZDRAVSTVO I SOCIJALNU POLITIKU HRVATSKOGA SABORA",,,
5,IZGLASANI,1,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IMENOVANJU PREDSTOJNIKA UREDA PREDSJEDNIKA HRVATSKOGA SABORA",,,
5,IZGLASANI,2,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANA ODBORA ZA PREDSTAVKE I PRITUŽBE HRVATSKOGA SABORA",,,
5,IZGLASANI,20,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU ČLANICE I PRESTANKU MANDATA ČLANA ODBORA ZA LOKALNU I PODRUČNU (REGIONALNU) SAMOUPRAVU HRVATSKOGA SABORA",,,
5,IZGLASANI,22,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O IZBORU I PRESTANKU MANDATA ČLANA OTOČNOG VIJEĆA",,,
5,IZGLASANI,9,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA I IZBORU ČLANICE NADZORNOG ODBORA FINANCIJSKE AGENCIJE",,,
5,IZGLASANI,14,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA I IZBORU ČLANICE ODBORA ZA EUROPSKE POSLOVE HRVATSKOGA SABORA",,,
5,IZGLASANI,18,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA I IZBORU ČLANICE ODBORA ZA POMORSTVO, PROMET I INFRASTRUKTURU HRVATSKOGA SABORA",,,
5,IZGLASANI,12,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANA ODBORA ZA RATNE VETERANE HRVATSKOGA SABORA",,,
5,IZGLASANI,17,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANICE I IZBORU ČLANA ODBORA ZA OBRAZOVANJE, ZNANOST I KULTURU HRVATSKOGA SABORA",,,
5,IZGLASANI,15,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU ČLANICE I IZBORU ČLANA ODBORA ZA UNUTARNJU POLITIKU I NACIONALNU SIGURNOST HRVATSKOGA SABORA",,,
5,IZGLASANI,5,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IMENOVANJU ČLANA I RAZRJEŠENJU I IMENOVANJU ZAMJENIKA ČLANA IZASLANSTVA HRVATSKOGA SABORA U PARLAMENTARNOJ SKUPŠTINI VIJEĆA EUROPE",,,
5,IZGLASANI,6,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA EUROPSKE POSLOVE HRVATSKOGA SABORA",,,
5,IZGLASANI,19,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA INFORMIRANJE, INFORMATIZACIJU I MEDIJE HRVATSKOGA SABORA",,,
5,IZGLASANI,11,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA PRAVOSUĐE HRVATSKOGA SABORA",,,
5,IZGLASANI,13,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA RAD, MIROVINSKI SUSTAV I SOCIJALNO PARTNERSTVO HRVATSKOGA SABORA",,,
5,IZGLASANI,3,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA RATNE VETERANE HRVATSKOGA SABORA",,,
5,IZGLASANI,21,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA UNUTARNJU POLITIKU I NACIONALNU SIGURNOST HRVATSKOGA SABORA",,,
5,IZGLASANI,8,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA VANJSKU POLITIKU HRVATSKOGA SABORA",,,
5,IZGLASANI,16,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA VANJSKU POLITIKU HRVATSKOGA SABORA",,,
5,IZGLASANI,10,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU ČLANA ODBORA ZA ZAKONODAVSTVO HRVATSKOGA SABORA",,,
5,IZGLASANI,7,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU I IZBORU PREDSJEDNIKA, RAZRJEŠENJU ČLANA I IZBORU ČLANICE ODBORA ZA INFORMIRANJE, INFORMATIZACIJU I MEDIJE HRVATSKOGA SABORA",,,
5,IZGLASANI,23,"PRIJEDLOG ODLUKE ODBORA ZA IZBOR, IMENOVANJA I UPRAVNE POSLOVE O RAZRJEŠENJU PREDSJEDNIKA I ČLANOVA ODBORA, PRESTANKU MANDATA ČLANA ODBORA ZA DODJELU NAGRADE FAUST VRANČIĆ I IMENOVANJU PREDSJEDNIKA I ČLANOVA ODBORA ZA DODJELU NAGRADE FAUST VRANČIĆ",,,
5,NERASPRAVLJENI,1,PRIJEDLOG POLUGODIŠNJEG IZVJEŠTAJA O IZVRŠENJU DRŽAVNOG PRORAČUNA REPUBLIKE HRVATSKE ZA PRVO POLUGODIŠTE 2017. GODINE I PRIJEDLOG POLUGODIŠNJEG IZVJEŠTAJA O PRIMJENI FISKALNIH PRAVILA ZA PRVO POLUGODIŠTE 2017. GODINE,,,Vlada Republike Hrvatske;
5,IZGLASANI,34,PRIJEDLOG STRATEGIJE PROSTORNOG RAZVOJA REPUBLIKE HRVATSKE,,,Vlada Republike Hrvatske;
5,NERASPRAVLJENI,1,"PRIJEDLOG ZA POKRETANJE PITANJA POVJERENJA NADI MURGANIĆ, MINISTRICI ZA DEMOGRAFIJU, OBITELJ, MLADE I SOCIJALNU POLITIKU U VLADI REPUBLIKE HRVATSKE",,,33 zastupnika u Hrvatskome saboru
5,NERASPRAVLJENI,22,PRIJEDLOG ZAKLJUČAKA O IZMJENI UREDBE O NAKNADI ZA ISTRAŽIVANJE I EKSPLOATACIJU UGLJIKOVODIKA,,,Klub zastupnika Hrvatske seljačke stranke;
5,IZGLASANI,18,PRIJEDLOG ZAKONA O AKVAKULTURI,prvo čitanje,P.Z.E. 177,Vlada Republike Hrvatske;
5,IZGLASANI,9,PRIJEDLOG ZAKONA O ALTERNATIVNIM INVESTICIJSKIM FONDOVIMA,prvo čitanje,P.Z.E. 183,Vlada Republike Hrvatske;
5,IZGLASANI,56,PRIJEDLOG ZAKONA O DOPUNAMA ZAKONA O ZAŠTITI POTROŠAČA,prvo čitanje,P.Z. 167,zastupnik Goran Aleksić;
5,NERASPRAVLJENI,3,PRIJEDLOG ZAKONA O DOPUNI KAZNENOG ZAKONA,prvo čitanje,P.Z. 201,"Klub zastupnika Istarskog demokratskog sabora, Primorsko-goranskog saveza i Liste za Rijeku."
5,NERASPRAVLJENI,1,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O DRŽAVNOM UREDU ZA REVIZIJU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P. Z. 206,zastupnik Ivan Lovrinović;
5,IZGLASANI,53,PRIJEDLOG ZAKONA O DOPUNI ZAKONA O TRŽIŠTU NAFTE I NAFTNIH DERIVATA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 96,Klub zastupnika SDP-a;
5,IZGLASANI,11,PRIJEDLOG ZAKONA O DRVENASTIM KULTURAMA KRATKIH OPHODNJI,prvo čitanje,P.Z. 190,Vlada Republike Hrvatske;
5,IZGLASANI,8,PRIJEDLOG ZAKONA O FINANCIRANJU JEDINICA LOKALNE I PODRUČNE (REGIONALNE) SAMOUPRAVE,prvo čitanje,P.Z. 200,Vlada Republike Hrvatske;
5,IZGLASANI,28,PRIJEDLOG ZAKONA O HRVATSKIM BRANITELJIMA IZ DOMOVINSKOG RATA I ČLANOVIMA NJIHOVIH OBITELJI,prvo čitanje,P.Z. 174,Vlada Republike Hrvatske;
5,IZGLASANI,54,PRIJEDLOG ZAKONA O HRVATSKOJ GOSPODARSKOJ KOMORI,prvo čitanje,P.Z. 115,Klub zastupnika SDP-a;
5,IZGLASANI,16,PRIJEDLOG ZAKONA O HRVATSKOJ POLJOPRIVREDNO-ŠUMARSKOJ SAVJETODAVNOJ SLUŽBI,prvo čitanje,P.Z.E. 168,Vlada Republike Hrvatske;
5,IZGLASANI,2,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA STEČAJNOG ZAKONA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 197,Vlada Republike Hrvatske;
5,IZGLASANI,8,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ADMINISTRATIVNOJ SURADNJI U PODRUČJU POREZA,prvo čitanje,P.Z.E. 184,Vlada Republike Hrvatske;
5,IZGLASANI,5,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O EUROPSKIM RADNIČKIM VIJEĆIMA,prvo čitanje,P.Z.E. 187,Vlada Republike Hrvatske;
5,IZGLASANI,6,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O GRAĐEVNIM PROIZVODIMA,prvo čitanje,P.Z.E. 198,Vlada Republike Hrvatske;
5,NERASPRAVLJENI,1,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O HRVATSKOJ NARODNOJ BANCI S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 205,zastupnik Ivan Lovrinović;
5,IZGLASANI,13,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O KREDITNIM INSTITUCIJAMA,prvo čitanje,P.Z.E. 176,Vlada Republike Hrvatske;
5,NERASPRAVLJENI,17,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O POTROŠAČKOM KREDITIRANJU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 166,zastupnik Goran Aleksić;
5,IZGLASANI,26,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O PROFESIONALNOJ REHABILITACIJI I ZAPOŠLJAVANJU OSOBA S INVALIDITETOM,prvo čitanje,P.Z.E. 170,Vlada Republike Hrvatske;
5,IZGLASANI,29,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O RADIOLOŠKOJ I NUKLEARNOJ SIGURNOSTI,prvo čitanje,P.Z.E. 179,Vlada Republike Hrvatske;
5,IZGLASANI,1,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O SIGURNOSTI PROMETA NA CESTAMA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z.E. 196,Vlada Republike Hrvatske;
5,IZGLASANI,52,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O SUZBIJANJU ZLOUPORABA DROGA,prvo čitanje,P.Z. 82,Klub zastupnika SDP-a;
5,NERASPRAVLJENI,4,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O SUZBIJANJU ZLOUPORABE DROGA,prvo čitanje,P.Z. 210,Klub zastupnika Živog zida i SNAGA-e;
5,IZGLASANI,10,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ZAŠTITI OKOLIŠA,prvo čitanje,P.Z.E. 182,Vlada Republike Hrvatske;
5,IZGLASANI,21,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNAMA ZAKONA O ZAŠTITI PRIRODE,prvo čitanje,P.Z.E. 171,Vlada Republike Hrvatske;
5,NERASPRAVLJENI,1,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNI ZAKONA O DODATKU NA MIROVINE OSTVARENE PREMA ZAKONU O MIROVINSKOM OSIGURANJU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P. Z. 195,Klub zastupnika SDP-a;
5,IZGLASANI,55,PRIJEDLOG ZAKONA O IZMJENAMA I DOPUNI ZAKONA O ZAŠTITI PUČANSTVA OD ZARAZNIH BOLESTI,prvo čitanje,P.Z. 103,Klub zastupnika Živog zida i SNAGA
5,POVUČEN,1,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O LOKALNIM POREZIMA,prvo čitanje,P.Z. 193,predlagatelj: Klub zastupnika Živog zida i SNAGA-e;
5,IZGLASANI,1,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O LOKALNIM POREZIMA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 192,Vlada Republike Hrvatske;
5,IZGLASANI,2,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O OBVEZNIM ODNOSIMA,prvo čitanje,P.Z. 208,Vlada Republike Hrvatske;
5,IZGLASANI,7,PRIJEDLOG ZAKONA O IZMJENAMA ZAKONA O RADU,prvo čitanje,P.Z.E. 185,Vlada Republike Hrvatske;
5,NERASPRAVLJENI,2,PRIJEDLOG ZAKONA O IZMJENI I DOPUNAMA ZAKONA O HRVATSKOJ NARODNOJ BANCI,prvo čitanje,P. Z. 194,Klub zastupnika Mosta nezavisnih lista;
5,IZGLASANI,47,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O PODRUČJIMA POSEBNE DRŽAVNE SKRBI,prvo čitanje,P.Z. 38,zastupnik Darinko Dumbović;
5,POVUČEN,1,PRIJEDLOG ZAKONA O IZMJENI ZAKONA O ZAŠTITI NOVČARSKIH INSTITUCIJA,prvo čitanje,P.Z. 157,predlagateljica: zastupnica Ermina Lekaj Prljaskaj;
5,IZGLASANI,48,PRIJEDLOG ZAKONA O KVALITETI I LOGISTICI U ZDRAVSTVU,prvo čitanje,P.Z. 81,Klub zastupnika SDP-a;
5,NERASPRAVLJENI,6,PRIJEDLOG ZAKONA O NASTAVKU ISPLATE DOKUPLJENIH MIROVINA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 158,Klub nezavisnih zastupnika i HSU-a i Klub zastupnika Mosta nezavisnih lista;
5,IZGLASANI,15,PRIJEDLOG ZAKONA O OBAVLJANJU GEODETSKE DJELATNOSTI,prvo čitanje,P.Z.E. 169,Vlada Republike Hrvatske;
5,IZGLASANI,5,PRIJEDLOG ZAKONA O OVLASTI VLADE REPUBLIKE HRVATSKE DA UREDBAMA UREĐUJE POJEDINA PITANJA IZ DJELOKRUGA HRVATSKOGA SABORA,prvo čitanje,P.Z. 199,Vlada Republike Hrvatske;
5,IZGLASANI,17,PRIJEDLOG ZAKONA O POLJOPRIVREDNOM ZEMLJIŠTU,prvo čitanje,P.Z. 178,Vlada Republike Hrvatske;
5,NERASPRAVLJENI,16,PRIJEDLOG ZAKONA O POSEBNOM POREZU NA IMOVINU KREDITNIH INSTITUCIJA,prvo čitanje,P.Z. 148,Klub zastupnika Živog zida i SNAGA-e;
5,IZGLASANI,1,PRIJEDLOG ZAKONA O POTVRĐIVANJU KONVENCIJE O NADZORU I OZNAČIVANJU PREDMETA OD PLEMENITIH KOVINA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P. Z. 202,Vlada Republike Hrvatske;
5,IZGLASANI,30,PRIJEDLOG ZAKONA O POTVRĐIVANJU PROTOKOLA BR. 15 KOJIM SE MIJENJA I DOPUNJUJE KONVENCIJA ZA ZAŠTITU LJUDSKIH PRAVA I TEMELJNIH SLOBODA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P. Z. 180,Vlada Republike Hrvatske;
5,IZGLASANI,22,PRIJEDLOG ZAKONA O POTVRĐIVANJU PROTOKOLA O ZAŠTITI SREDOZEMNOG MORA OD ONEČIŠĆENJA KOJE PROIZLAZI IZ ISTRAŽIVANJA I ISKORIŠTAVANJA EPIKONTINENTALNOG POJASA MORSKOG DNA I MORSKOG PODZEMLJA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P. Z. 181,Vlada Republike Hrvatske;
5,IZGLASANI,2,PRIJEDLOG ZAKONA O POTVRĐIVANJU UGOVORA IZMEĐU REPUBLIKE HRVATSKE I REPUBLIKE KOSOVA O IZBJEGAVANJU DVOSTRUKOG OPOREZIVANJA I SPRJEČAVANJU IZBJEGAVANJA PLAĆANJA POREZA NA DOHODAK I NA IMOVINU S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P. Z. 203,Vlada Republike Hrvatske;
5,IZGLASANI,1,PRIJEDLOG ZAKONA O POTVRĐIVANJU UGOVORA IZMEĐU VLADE REPUBLIKE HRVATSKE I VLADE RUMUNJSKE O UZAJAMNOJ ZAŠTITI KLASIFICIRANIH PODATAKA S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P.Z. 207,Vlada Republike Hrvatske;
5,IZGLASANI,3,PRIJEDLOG ZAKONA O POTVRĐIVANJU UGOVORA IZMEĐU VLADE REPUBLIKE HRVATSKE I VLADE UJEDINJENIH ARAPSKIH EMIRATA O IZBJEGAVANJU DVOSTRUKOG OPOREZIVANJA POREZIMA NA DOHODAK S KONAČNIM PRIJEDLOGOM ZAKONA,hitni postupak,P. Z. 204,Vlada Republike Hrvatske;
5,IZGLASANI,2,PRIJEDLOG ZAKONA O PRESTANKU VAŽENJA ZAKONA O UMIROVLJENIČKOM FONDU,prvo čitanje,P.Z. 191,Vlada Republike Hrvatske;
5,IZGLASANI,6,PRIJEDLOG ZAKONA O PROVEDBI UREDBE (EU) 2015/2283 EUROPSKOG PARLAMENTA I VIJEĆA OD 25. STUDENOGA 2015. O NOVOJ HRANI,prvo čitanje,P.Z.E. 186,Vlada Republike Hrvatske;
5,IZGLASANI,14,PRIJEDLOG ZAKONA O PROVEDBI UREDBE (EU) 2015/2365 O TRANSPARENTNOSTI TRANSAKCIJA FINANCIRANJA VRIJEDNOSNIH PAPIRA I PONOVNE UPORABE,prvo čitanje,P.Z.E. 175,Vlada Republike Hrvatske;
5,NERASPRAVLJENI,2,PRIJEDLOG ZAKONA O PRUŽANJU USLUGA U TURIZMU,prvo čitanje,P.Z.E. 209,Vlada Republike Hrvatske;
5,IZGLASANI,11,PRIJEDLOG ZAKONA O REVIZIJI,prvo čitanje,P.Z.E. 172,Vlada Republike Hrvatske;
5,IZGLASANI,20,PRIJEDLOG ZAKONA O SPRJEČAVANJU UNOŠENJA I ŠIRENJA STRANIH TE INVAZIVNIH STRANIH VRSTA I UPRAVLJANJU NJIMA,prvo čitanje,P.Z.E. 173,Vlada Republike Hrvatske;
5,IZGLASANI,3,PRIJEDLOG ZAKONA O SUSTAVU STRATEŠKOG PLANIRANJA I UPRAVLJANJA RAZVOJEM REPUBLIKE HRVATSKE,prvo čitanje,P.Z. 189,Vlada Republike Hrvatske;
5,IZGLASANI,4,PRIJEDLOG ZAKONA O UPRAVNOJ INSPEKCIJI,prvo čitanje,P.Z. 188,Vlada Republike Hrvatske;
5,NERASPRAVLJENI,23,PROGRAMSKO I FINANCIJSKO IZVJEŠĆE HRVATSKOG OLIMPIJSKOG ODBORA ZA 2014. GODINU,,,Hrvatski olimpijski odbor;
5,NERASPRAVLJENI,24,PROGRAMSKO I FINANCIJSKO IZVJEŠĆE HRVATSKOG OLIMPIJSKOG ODBORA ZA 2015. GODINU,,,Hrvatski olimpijski odbor;
5,NERASPRAVLJENI,25,PROGRAMSKO I FINANCIJSKO IZVJEŠĆE HRVATSKOG OLIMPIJSKOG ODBORA ZA 2016. GODINU,,,Hrvatski olimpijski odbor;
6,NERASPRAVLJENI,27,b) PRIJEDLOG ODLUKE O IMENOVANJU PREDSJEDNICE I ČLANOVA UPRAVNOG VIJEĆA AGENCIJE ZA ZNANOST I VISOKO OBRAZOVANJE,,,Vlada Republike Hrvatske
6,NERASPRAVLJENI,10,a) PRIJEDLOG ODLUKE O RAZRJEŠENJU DIJELA ČLANOVA NACIONALNOG VIJEĆA ZA RAZVOJ LJUDSKIH POTENCIJALA; b) PRIJEDLOG ODLUKE O IMENOVANJU DIJELA ČLANOVA NACIONALNOG VIJEĆA ZA RAZVOJ LJUDSKIH POTENCIJALA,,,Vlada Republike Hrvatske;
6,NERASPRAVLJENI,11,a) PRIJEDLOG ODLUKE O RAZRJEŠENJU DIJELA ČLANOVA NACIONALNOG VIJEĆA ZA RAZVOJ LJUDSKIH POTENCIJALA; b) PRIJEDLOG ODLUKE O IMENOVANJU DIJELA ČLANOVA NACIONALNOG VIJEĆA ZA RAZVOJ LJUDSKIH POTENCIJALA,,,Vlada Republike Hrvatske;
6,NERASPRAVLJENI,26,a) PRIJEDLOG ODLUKE O RAZRJEŠENJU PREDSJEDNICE I DIJELA ČLANOVA NACIONALNOG VIJEĆA ZA ODGOJ I OBRAZOVANJE; b) PRIJEDLOG ODLUKE O IMENOVANJU PREDSJEDNIKA I DIJELA ČLANOVA NACIONALNOG VIJEĆA ZA ODGOJ I OBRAZOVANJE,,,Vlada Republike Hrvatske
6,NERASPRAVLJENI,27,a) PRIJEDLOG ODLUKE O RAZRJEŠENJU PREDSJEDNIKA I ČLANOVA UPRAVNOG VIJEĆA AGENCIJE ZA ZNANOST I VISOKO OBRAZOVANJE,,,Vlada Republike Hrvatske
6,NERASPRAVLJENI,2,GODIŠNJE IZVJEŠĆE FINANCIJSKE AGENCIJE ZA 2016. GODINU,,,Financijska agencija
6,NERASPRAVLJENI,14,GODIŠNJE IZVJEŠĆE HRVATSKE AGENCIJE ZA NADZOR FINANCIJSKIH USLUGA ZA 2015. GODINU,,,Hrvatska agencija za nadzor financijskih usluga;
6,NERASPRAVLJENI,15,GODIŠNJE IZVJEŠĆE HRVATSKE AGENCIJE ZA NADZOR FINANCIJSKIH USLUGA ZA 2016. GODINU,,,Hrvatska agencija za nadzor financijskih usluga
